STDM_TAZ,State,County,MPO,IsMPO,ITDDist,Area,DayPark,HourPark,AgforF,MiningF,UtilF,ConstrF,ManufF,WhlsaleF,RetailF,TrawhseF,InfoF,FininsF,EduK12,EduHigh,EduOthers,RealestF,ProftechF,MgmtF,WastadmnF,HealthF,ArtsentF,FoodlodgF,OtherF,PublicF,TotEmp,STATEFPS,COUNTYFPS,CNTYIDFP00,TOTPOP_T,TOTHH_T,HHSIZE1,HHSIZE2,HHSIZE3,HHSIZE4,HHSIZE5,HHSIZE6,HHSIZE7,HHWORK0,HHWORK1,HHWORK2,HHWORK3,CATINC1,CATINC2,CATINC3,HHSIZE1_O,HHWORK0_O,HHINC1,HHINC2,HHINC3,HHINC4,HHINC5,HHINC6,HHINC7,HHINC8,HHINC9,HHINC10,HHINC11,HHINC12,HHINC13,HHINC14,HHINC15,HHINC16,ShadowPrice,destinationChoiceDistrict
4526,Idaho,Minidoka,Manidoka,0,4,30900958.01,0,0,8,0,0,8,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0,35,16,67,16067,664,250,56,105,28,27,21,6,7,65,81,79,25,54,96,100,56,65,11,4,8,16,15,13,24,9,11,39,34,33,15,3,5,11,1,4
4527,Idaho,Minidoka,Manidoka,0,4,5495414.895,0,0,0,0,28,18,34,23,0,2,0,1,122,0,23,0,3,0,0,270,0,0,11,6,541,16,67,16067,591,241,34,76,20,54,22,33,2,58,103,64,16,72,106,63,34,58,9,20,16,16,11,23,22,9,14,38,14,21,13,2,0,13,1,4
4528,Idaho,Minidoka,Manidoka,0,4,11736478.67,0,0,4,0,0,4,0,0,0,4,0,0,121,0,0,1,1,0,0,33,0,0,0,5,173,16,67,16067,642,227,24,106,33,33,25,6,0,56,85,67,19,58,93,76,25,57,9,11,11,15,12,16,21,8,12,36,22,25,13,2,3,11,1,4
4529,Idaho,Minidoka,Manidoka,0,4,87875386.97,0,0,72,0,0,1,2,16,0,0,0,0,44,0,1,0,2,0,0,2,1,0,0,22,163,16,67,16067,708,251,34,93,43,36,30,14,1,65,81,80,25,54,96,101,35,65,11,4,8,16,15,13,24,9,11,39,34,33,15,3,5,11,1,4
4530,Idaho,Nez Perce,Nez Perce,0,2,495351662.3,0,0,1,0,0,38,3,0,0,22,0,0,0,0,113,18,1,0,19,111,315,8,10,16,675,16,69,16069,1348,597,134,294,77,58,26,2,6,226,195,157,19,191,169,237,135,226,35,22,42,35,57,50,19,17,17,66,88,74,35,16,13,12,1,2
4531,Idaho,Nez Perce,Nez Perce,0,2,1826552.586,0,0,0,0,0,50,33,0,41,0,26,0,126,0,0,0,0,0,0,0,0,0,0,15,291,16,69,16069,1125,365,88,77,50,55,48,19,28,136,114,99,16,113,128,124,87,136,17,20,38,10,28,39,20,17,13,39,41,43,19,10,6,6,1,2
4532,Idaho,Nez Perce,Nez Perce,0,2,1084510873,0,0,17,49,2,24,0,25,14,0,0,0,0,0,0,14,2,0,15,0,3,0,14,0,179,16,69,16069,2173,826,160,403,102,92,40,22,7,273,265,262,26,260,236,330,160,273,32,68,72,38,50,59,38,29,48,62,74,114,70,28,21,23,1,2
4533,Idaho,Nez Perce,Nez Perce,0,2,841392.7921,0,0,1,0,0,4,3,2,17,0,0,0,0,0,32,0,7,0,0,11,0,2,0,14,93,16,69,16069,388,160,51,47,43,11,6,1,1,59,50,44,7,49,56,55,50,59,7,9,17,4,12,17,9,7,6,17,18,19,9,4,3,3,1,2
4534,Idaho,Nez Perce,Nez Perce,0,2,553762969.6,0,0,54,0,0,14,0,16,0,7,1,2,3,0,0,38,0,0,0,1,26,0,2,445,609,16,69,16069,1820,772,195,346,96,86,34,11,4,287,241,210,34,238,268,266,195,287,35,42,81,21,59,81,42,35,28,82,87,91,41,21,12,13,1,2
4535,Idaho,Oneida,Oneida,0,5,1581980522,0,0,11,75,0,1,2,0,45,36,5,0,85,0,0,2,1,0,1,0,1,13,0,9,287,16,71,16071,1218,468,90,196,46,29,60,28,19,155,161,122,30,169,146,153,90,155,52,35,22,31,29,29,9,32,23,53,52,66,27,0,7,2,1,5
4536,Idaho,Oneida,Oneida,0,5,1167616173,0,0,16,0,0,6,12,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,10,0,50,16,71,16071,975,344,58,138,46,44,30,18,10,114,118,90,22,125,106,113,58,114,38,26,16,23,22,21,6,23,17,39,38,48,20,0,5,1,1,5
4537,Idaho,Oneida,Oneida,0,5,12288160.01,0,0,2,0,0,11,1,8,71,6,6,80,61,0,6,0,9,0,3,235,5,60,4,82,650,16,71,16071,1789,669,71,141,238,51,113,52,3,223,229,175,42,241,208,220,70,222,74,50,31,44,42,42,12,45,33,76,75,94,38,0,10,3,1,5
4538,Idaho,Oneida,Oneida,0,5,144772065.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,71,16071,215,51,4,15,7,12,4,6,3,18,17,13,3,18,15,18,4,17,6,4,2,3,3,3,1,3,2,6,6,7,3,0,1,0,1,5
4539,Idaho,Oneida,Oneida,0,5,205305585.3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,71,16071,39,13,3,4,0,4,0,2,0,5,4,3,1,5,4,4,2,4,1,1,1,1,1,1,0,1,1,1,1,2,1,0,0,0,1,5
4540,Idaho,Owyhee,Owyhee,0,3,4552538.858,0,0,339,0,0,3,0,22,26,0,4,20,0,0,121,5,0,0,0,25,0,24,3,16,608,16,73,16073,693,248,65,85,48,27,20,2,1,95,78,71,4,119,72,57,65,95,27,13,31,18,30,17,29,12,5,9,19,22,2,5,3,5,1,3
4541,Idaho,Owyhee,Owyhee,0,3,45707075.99,0,0,221,0,0,19,12,1,26,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,284,16,73,16073,1122,382,67,149,53,41,35,27,10,140,121,113,8,179,116,87,67,140,41,25,43,28,42,26,41,17,12,20,28,36,5,7,4,7,1,3
4542,Idaho,Owyhee,Owyhee,0,3,2955744.418,0,0,4,0,0,7,24,0,0,0,1,2,69,0,0,0,1,0,0,0,0,15,0,21,144,16,73,16073,754,248,48,38,33,62,38,19,10,95,78,71,4,119,72,57,47,95,27,13,31,18,30,17,29,12,5,9,19,22,2,5,3,5,1,3
4543,Idaho,Owyhee,Owyhee,0,3,60993185.56,0,0,37,0,0,5,0,13,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,61,16,73,16073,668,265,58,82,43,36,15,17,14,101,83,76,5,128,77,60,57,101,29,14,34,19,32,19,31,12,6,9,20,24,3,6,3,5,1,3
4544,Idaho,Owyhee,Owyhee,0,3,375867997.6,0,0,22,0,0,18,7,0,4,0,0,0,0,0,0,1,5,0,9,0,10,1,0,0,77,16,73,16073,1180,431,66,234,53,41,21,10,6,134,168,113,16,195,132,104,66,134,40,30,38,36,51,37,32,15,11,37,26,32,26,5,1,12,1,3
4545,Idaho,Owyhee,Owyhee,0,3,35748345.02,0,0,34,0,27,34,127,45,192,4,18,8,200,0,17,4,20,23,6,115,0,64,4,57,999,16,73,16073,3082,1044,247,411,84,139,68,54,41,306,333,365,40,424,378,242,247,306,100,131,53,80,60,66,64,29,78,141,60,121,28,6,5,19,1,3
4546,Idaho,Owyhee,Owyhee,0,3,11481329975,0,0,71,15,0,4,1,4,0,0,0,0,0,0,3,0,0,0,1,0,2,1,0,76,178,16,73,16073,2072,768,222,249,141,55,76,5,20,237,322,180,29,357,227,184,223,236,70,43,73,67,104,73,57,27,10,60,45,47,58,10,0,24,1,3
4547,Idaho,Owyhee,Owyhee,0,3,398335339.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,73,16073,234,90,24,25,19,19,1,2,0,28,38,21,3,42,27,21,24,28,8,5,9,8,12,9,7,3,1,7,5,6,7,1,0,3,1,3
4548,Idaho,Owyhee,Owyhee,0,3,7498458574,0,0,47,0,3,13,0,1,2,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,114,16,73,16073,887,330,93,98,27,41,57,9,5,101,138,78,13,154,97,79,93,101,30,19,31,29,45,32,24,11,4,26,19,20,25,4,0,10,1,3
4549,Idaho,Owyhee,Owyhee,0,3,40472697.2,0,0,122,5,7,1,0,6,10,8,5,2,27,0,18,0,22,0,51,2,0,26,0,4,316,16,73,16073,674,270,57,114,45,42,8,2,2,84,113,63,10,126,79,65,56,83,25,15,26,24,36,26,20,9,3,21,16,17,20,4,0,9,1,3
4550,Idaho,Payette,Payette,0,3,583445266.7,0,0,29,0,2,20,1,0,0,1,0,1,0,0,0,0,0,0,0,40,0,0,3,0,97,16,75,16075,1317,476,76,241,12,51,74,9,13,156,186,125,9,178,169,129,75,156,33,35,28,57,25,25,16,28,32,68,69,29,21,5,3,4,1,3
4551,Idaho,Payette,Payette,0,3,32293606.8,0,0,47,0,0,66,0,34,61,9,118,8,127,0,0,4,20,0,2,0,0,5,0,33,534,16,75,16075,1616,614,130,212,84,95,57,21,15,146,263,175,30,164,257,193,131,147,19,33,24,33,55,61,36,32,49,79,55,43,19,44,20,13,1,3
4552,Idaho,Payette,Payette,0,3,32709649.27,0,0,20,0,0,24,17,0,28,3,0,3,0,0,0,0,2,0,0,1,0,7,2,0,107,16,75,16075,1350,467,94,165,98,52,35,16,7,114,199,132,22,128,192,147,93,114,16,26,19,26,41,45,27,24,36,60,45,33,15,32,15,9,1,3
4553,Idaho,Payette,Payette,0,3,95739946.38,0,0,54,0,0,14,38,5,16,21,0,0,0,0,4,1,1,0,7,9,0,16,0,1,187,16,75,16075,1630,541,79,233,78,58,38,28,27,130,231,154,26,143,226,172,80,129,16,29,21,29,48,54,31,28,43,70,48,38,16,38,18,11,1,3
4554,Idaho,Payette,Payette,0,3,224649872.5,0,0,111,0,0,46,18,205,0,9,2,0,0,0,0,0,4,0,1,0,0,1,0,0,397,16,75,16075,1758,598,132,215,98,48,58,35,12,163,245,163,27,187,195,216,132,162,40,43,26,35,43,32,39,22,32,70,90,39,33,26,19,6,1,3
4555,Idaho,Payette,Payette,0,3,41942665.57,0,0,57,7,0,81,824,75,98,1,26,15,237,0,28,6,28,2,16,97,0,33,31,94,1756,16,75,16075,4318,1615,241,730,260,180,129,42,33,471,655,401,88,580,567,468,240,471,117,124,120,118,101,91,86,61,120,209,203,92,94,41,33,6,1,3
4556,Idaho,Payette,Payette,0,3,6815834.721,0,0,38,0,0,7,6,6,29,0,0,34,0,0,0,2,22,1,167,76,0,48,5,1,442,16,75,16075,1400,485,85,205,66,51,35,18,25,139,195,130,21,162,141,182,84,139,40,39,22,29,32,17,33,15,21,55,87,31,32,16,16,3,1,3
4557,Idaho,Payette,Payette,0,3,21965923.98,0,0,29,0,0,24,99,23,121,9,3,43,56,0,31,10,26,11,36,75,0,72,163,72,903,16,75,16075,3835,1458,216,680,192,186,93,55,36,438,595,324,101,573,619,266,216,438,91,105,162,131,84,120,48,65,167,219,90,70,74,21,8,1,1,3
4558,Idaho,Payette,Payette,0,3,16203129.59,0,0,127,0,25,21,53,48,38,10,4,31,88,0,8,6,46,0,23,158,0,29,30,146,891,16,75,16075,3230,1198,206,603,110,149,81,28,21,394,467,315,22,449,425,324,206,395,84,88,71,144,62,62,40,72,80,171,173,72,53,11,6,10,1,3
4559,Idaho,Payette,Payette,0,3,7281448.077,0,0,0,0,61,25,17,4,30,63,1,3,48,0,0,16,35,1,16,18,14,41,5,2,400,16,75,16075,2075,810,117,387,137,73,43,46,7,267,316,213,14,304,287,219,118,267,57,59,48,98,42,41,27,49,54,116,118,49,36,7,4,7,1,3
4560,Idaho,Power,Power,0,5,1154810560,0,0,187,0,0,26,666,54,0,32,0,0,63,0,7,1,6,0,0,0,0,0,0,12,1054,16,77,16077,805,278,34,87,77,15,10,4,51,63,94,98,23,86,104,88,35,63,9,17,17,27,16,27,25,15,24,13,37,26,6,8,9,2,1,5
4561,Idaho,Power,Power,0,5,585682981.5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,53,16,77,16077,238,85,10,27,21,4,1,3,19,21,36,23,5,18,42,25,9,21,5,3,5,2,3,10,7,4,5,16,6,13,4,2,0,0,1,5
4562,Idaho,Power,Power,0,5,4320668.443,0,0,8,0,9,34,44,124,115,223,18,27,227,0,0,8,18,10,3,161,0,46,36,136,1247,16,77,16077,4246,1420,287,452,198,189,130,71,93,322,478,500,120,445,529,446,288,322,46,89,86,141,83,139,128,76,121,65,188,134,29,42,44,8,1,5
4563,Idaho,Power,Power,0,5,216815686.2,0,0,141,10,1,98,13,26,31,9,0,0,0,0,0,8,0,0,0,3,0,16,20,1,377,16,77,16077,975,333,58,114,47,72,22,12,8,80,127,103,23,88,146,99,58,80,16,16,21,19,16,36,29,16,24,41,32,42,12,9,5,1,1,5
4564,Idaho,Power,Power,0,5,1746784637,0,0,62,1,0,11,473,2,4,10,0,1,0,0,51,0,0,9,46,0,0,2,1,0,673,16,77,16077,1136,402,54,122,42,133,22,7,22,101,169,109,23,88,196,118,53,100,24,14,26,9,15,47,33,17,25,74,27,61,19,9,2,0,1,5
4565,Idaho,Power,Power,0,5,17486727.96,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,17,0,0,0,0,0,46,16,77,16077,354,117,4,75,4,28,4,2,0,29,50,31,7,25,59,33,4,30,7,4,8,2,4,14,10,5,7,23,7,19,6,3,0,0,1,5
4566,Idaho,Shoshone,Shoshone,0,1,2112795811,0,0,9,532,0,14,61,14,21,5,14,13,46,0,0,7,5,0,19,53,37,19,27,14,910,16,79,16079,2893,1285,299,735,84,129,20,6,12,506,514,240,25,495,469,321,299,507,93,125,87,90,100,99,122,83,55,110,170,98,13,17,21,2,1,1
4567,Idaho,Shoshone,Shoshone,0,1,26191608.59,0,0,20,39,22,84,42,15,619,125,12,26,111,0,190,42,137,3,78,244,11,144,31,57,2052,16,79,16079,4838,2136,520,828,279,262,192,17,38,831,830,434,41,824,769,543,520,832,164,218,170,134,138,161,180,160,85,183,273,195,24,19,30,1,1,1
4568,Idaho,Shoshone,Shoshone,0,1,2991991.242,0,0,0,3,0,19,29,0,12,0,0,0,52,0,0,0,16,0,0,20,0,35,0,15,201,16,79,16079,1543,706,220,294,104,53,23,8,4,259,277,155,15,268,239,199,220,259,67,55,38,58,50,58,46,37,33,65,60,79,29,23,4,3,1,1
4569,Idaho,Shoshone,Shoshone,0,1,4214838271,0,0,0,0,0,2,0,0,9,0,3,0,0,0,11,3,2,0,0,0,0,5,1,0,36,16,79,16079,536,247,109,86,27,12,8,5,0,98,99,45,5,95,92,60,110,98,17,24,17,17,20,19,25,16,11,21,34,18,2,3,4,0,1,1
4570,Idaho,Shoshone,Shoshone,0,1,461947320.9,0,0,0,0,6,8,68,6,8,30,0,0,0,0,4,12,15,0,2,3,2,16,12,7,199,16,79,16079,1557,647,142,313,87,36,30,38,1,249,253,132,13,249,231,167,142,250,51,63,48,43,44,50,53,45,27,56,79,60,10,9,8,1,1,1
4571,Idaho,Shoshone,Shoshone,0,1,3943086.604,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2,9,8,0,0,0,26,16,79,16079,560,244,99,83,17,27,14,0,4,89,96,54,5,92,82,70,98,90,23,19,13,20,17,20,16,13,11,22,21,27,10,8,2,1,1,1
4572,Idaho,Shoshone,Shoshone,0,1,1322059.02,0,0,0,0,15,2,1,46,43,0,0,20,39,0,82,17,18,0,8,103,9,65,4,198,670,16,79,16079,678,340,104,151,36,23,20,5,1,125,133,75,7,128,115,97,105,125,32,26,18,28,24,28,22,18,16,31,29,38,14,11,2,2,1,1
4573,Idaho,Teton,Teton,0,6,73121624.69,0,0,0,0,0,44,6,0,15,0,0,0,0,0,0,2,25,0,0,7,23,9,2,0,133,16,81,16081,700,242,7,166,6,44,11,4,4,43,91,91,17,62,83,97,8,42,6,14,8,24,10,18,2,12,21,30,24,41,15,8,3,6,1,6
4574,Idaho,Teton,Teton,0,6,87979750.19,0,0,1,1,0,22,72,5,22,6,8,5,26,0,0,0,6,0,13,19,0,61,14,0,281,16,81,16081,2460,913,212,338,121,127,73,16,26,157,345,345,66,238,311,364,210,158,22,54,32,91,39,66,8,45,79,113,91,153,56,29,12,23,1,6
4575,Idaho,Teton,Teton,0,6,613445704.1,0,0,34,0,0,87,25,41,60,7,42,32,10,0,58,16,33,0,35,4,18,55,59,17,633,16,81,16081,3069,1087,240,324,115,193,110,52,53,188,411,410,78,284,371,432,240,188,27,64,38,109,46,79,10,53,94,135,109,182,66,34,15,28,1,6
4576,Idaho,Teton,Teton,0,6,50471326.62,0,0,10,0,9,97,12,14,161,28,29,11,165,0,0,29,49,0,80,199,6,101,27,119,1146,16,81,16081,2108,796,176,341,100,83,42,35,19,138,301,300,57,208,272,316,177,137,19,47,28,80,34,58,7,39,69,99,80,133,48,25,11,20,1,6
4577,Idaho,Teton,Teton,0,6,182853416.3,0,0,27,0,0,5,1,0,0,3,0,0,16,0,0,2,0,0,3,0,0,0,0,7,64,16,81,16081,831,316,148,86,34,25,13,6,4,55,119,119,23,83,107,126,148,55,8,19,11,32,13,23,3,15,27,39,32,53,19,10,4,8,1,6
4578,Idaho,Teton,Teton,0,6,1044051.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,5,16,81,16081,664,209,20,55,30,43,44,14,3,36,79,79,15,54,71,84,21,36,5,12,7,21,9,15,2,10,18,26,21,35,13,7,3,5,1,6
4579,Idaho,Teton,Teton,0,6,158545012.2,0,0,38,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,16,81,16081,331,88,14,22,9,11,8,10,14,16,33,33,6,23,30,35,14,15,2,5,3,9,4,6,1,4,8,11,9,15,5,3,1,2,1,6
4580,Idaho,Twin Falls,Twin Falls,0,4,165428699.3,0,0,186,0,0,6,0,11,4,6,0,0,0,0,0,1,2,0,0,0,0,0,2,0,218,16,83,16083,605,160,17,48,18,19,32,12,14,24,82,39,15,53,43,64,16,24,7,6,18,18,4,3,10,6,9,15,19,29,2,3,5,5,1,4
4581,Idaho,Twin Falls,Twin Falls,0,4,44812303.81,0,0,34,0,6,47,205,143,802,20,31,4,0,0,1,43,20,0,13,198,4,90,15,1,1677,16,83,16083,2644,943,104,408,118,145,86,46,36,249,368,275,51,239,313,391,104,250,43,43,70,32,51,63,59,39,64,88,84,144,83,26,23,32,1,4
4582,Idaho,Twin Falls,Twin Falls,0,4,14649451.95,0,0,84,2,0,143,116,157,1074,105,105,226,334,0,32,85,227,23,230,741,45,829,245,53,4856,16,83,16083,17854,6881,1509,2618,937,847,568,257,145,1794,2694,2242,151,2093,2240,2548,1510,1793,409,448,444,325,467,305,455,470,324,686,714,789,326,267,210,242,1,4
4583,Idaho,Twin Falls,Twin Falls,0,4,5202544.978,0,0,228,0,121,223,593,318,279,288,0,16,0,0,6,32,13,41,58,59,5,18,135,127,2560,16,83,16083,505,208,69,73,30,19,5,2,10,45,89,66,8,65,79,64,69,45,12,12,18,8,15,14,16,13,10,26,22,26,5,5,3,2,1,4
4584,Idaho,Twin Falls,Twin Falls,0,4,2945106.937,0,0,0,0,0,8,0,99,36,12,41,1,70,0,0,12,66,0,13,18,0,85,9,2,472,16,83,16083,2536,849,192,206,175,109,83,50,34,174,434,214,27,316,334,199,191,174,96,70,24,68,58,72,57,53,42,110,92,65,11,15,11,5,1,4
4585,Idaho,Twin Falls,Twin Falls,0,4,1440994.023,0,0,4,0,9,27,14,42,506,230,105,392,131,0,0,31,237,31,374,408,4,185,66,860,3656,16,83,16083,2461,1084,384,372,147,94,46,26,15,238,589,225,32,543,387,154,385,238,86,159,146,50,102,81,129,65,63,49,58,71,16,8,0,0,1,4
4586,Idaho,Twin Falls,Twin Falls,0,4,10153743.23,0,0,18,0,31,151,1196,295,456,213,162,20,0,0,208,41,57,17,25,186,52,88,215,7,3438,16,83,16083,2115,846,235,286,138,72,80,16,19,172,397,241,36,258,336,252,234,173,75,57,22,59,45,74,56,53,44,109,99,91,23,21,11,6,1,4
4587,Idaho,Twin Falls,Twin Falls,0,4,2747361.015,0,0,0,0,0,1,0,3,26,0,0,0,0,0,0,2,3,0,0,11,0,0,1,0,47,16,83,16083,3558,1278,272,406,277,183,78,45,17,260,650,327,41,462,506,310,272,260,149,98,23,107,85,109,79,80,62,176,145,100,16,23,19,8,1,4
4588,Idaho,Twin Falls,Twin Falls,0,4,17152485.21,0,0,10,0,0,34,0,0,0,13,0,0,0,0,0,0,1,0,5,0,0,0,4,0,67,16,83,16083,671,242,42,97,33,30,22,8,10,49,78,95,20,22,98,122,42,49,0,6,8,7,1,23,16,15,15,29,35,51,19,12,3,3,1,4
4589,Idaho,Twin Falls,Twin Falls,0,4,75534057.89,0,0,76,0,0,19,0,8,3,63,0,0,0,0,0,16,15,0,2,53,0,4,2,1,262,16,83,16083,1472,546,88,231,107,62,27,13,18,111,178,211,46,64,217,265,89,112,4,14,19,21,6,52,34,33,31,67,76,108,44,25,7,5,1,4
4590,Idaho,Twin Falls,Twin Falls,0,4,1494239613,0,0,0,0,0,2,0,0,3,1,0,0,15,0,0,0,1,0,0,0,0,4,0,0,26,16,83,16083,538,180,59,48,17,18,14,6,18,37,51,66,26,49,56,75,58,37,4,8,12,16,9,14,4,9,2,27,21,24,20,3,6,0,1,4
4591,Idaho,Twin Falls,Twin Falls,0,4,68611860.55,0,0,138,0,6,3,4,29,0,7,0,0,26,0,27,0,0,0,4,0,0,0,2,2,248,16,53,16053,691,238,39,87,29,44,21,9,9,40,117,60,21,76,68,94,40,41,10,10,25,23,8,7,16,9,14,22,27,42,7,5,7,7,1,4
4592,Idaho,Twin Falls,Twin Falls,0,4,15548464.44,0,0,28,0,0,24,2,3,0,1,17,1,0,0,2,0,1,0,0,15,0,0,0,0,94,16,83,16083,1029,384,55,155,75,54,20,13,12,84,137,138,25,61,155,168,54,83,7,11,16,15,12,37,31,23,21,43,51,65,26,18,4,3,1,4
4593,Idaho,Twin Falls,Twin Falls,0,4,31385224.77,0,0,193,13,25,83,403,35,250,37,5,90,114,0,0,13,47,26,85,194,28,117,30,80,1868,16,83,16083,4358,1696,325,668,243,198,119,100,43,458,612,552,74,556,563,577,326,458,120,86,102,123,125,133,90,109,114,117,195,176,72,37,35,63,1,4
4594,Idaho,Twin Falls,Twin Falls,0,4,101028138.9,0,0,40,0,0,15,66,5,9,1,0,1,0,0,0,0,1,0,0,10,0,0,3,0,151,16,83,16083,1355,532,114,228,59,69,28,24,10,139,209,166,18,168,190,174,114,139,34,22,34,35,43,48,44,32,26,40,68,42,27,15,9,12,1,4
4595,Idaho,Twin Falls,Twin Falls,0,4,7113134.112,0,0,4,0,0,17,0,47,161,7,1,21,214,0,1102,9,58,19,12,2352,0,119,27,17,4187,16,83,16083,6904,2314,358,656,331,582,269,93,25,528,853,837,96,754,844,716,358,528,59,164,70,188,273,102,166,153,190,233,335,156,113,61,45,8,1,4
4596,Idaho,Twin Falls,Twin Falls,0,4,9193084.039,0,0,14,0,0,9,0,0,0,3,0,35,0,0,0,7,10,0,2,58,5,85,0,0,228,16,83,16083,1298,484,85,247,64,61,8,18,1,111,178,175,20,157,177,150,84,111,12,34,15,39,57,21,35,32,40,49,70,33,24,13,9,2,1,4
4597,Idaho,Twin Falls,Twin Falls,0,4,60070706.75,0,0,30,0,0,209,67,19,20,105,7,25,72,0,0,7,22,0,4,50,4,31,24,33,729,16,83,16083,1951,674,134,243,94,95,58,35,15,160,272,215,27,220,257,197,134,160,30,38,34,47,71,51,62,41,37,66,84,48,32,21,10,1,1,4
4598,Idaho,Twin Falls,Twin Falls,0,4,1467249.162,0,0,9,0,0,8,15,0,18,0,14,7,77,0,0,0,11,0,0,8,0,0,5,1,173,16,83,16083,1662,637,122,216,138,97,35,21,8,157,272,184,24,211,249,177,122,156,37,30,42,40,62,62,68,36,23,60,71,48,30,21,7,0,1,4
4599,Idaho,Twin Falls,Twin Falls,0,4,440592163.3,0,0,51,0,1,5,1,3,2,7,0,0,0,0,57,0,6,0,4,0,0,14,14,1,166,16,83,16083,594,248,35,70,74,12,48,9,0,53,71,91,33,69,77,102,35,53,6,11,17,22,13,19,6,13,4,35,30,32,27,5,8,1,1,4
4600,Idaho,Twin Falls,Twin Falls,0,4,58132321.35,0,0,63,0,0,10,11,6,5,4,0,0,0,0,0,4,0,0,0,0,0,0,1,0,104,16,83,16083,1652,670,146,322,87,44,34,32,5,190,231,231,18,199,207,264,147,190,49,23,40,48,39,52,33,44,46,32,102,56,38,15,17,36,1,4
4601,Idaho,Twin Falls,Twin Falls,0,4,1438335083,0,0,50,0,11,3,0,2,31,0,0,0,0,0,6,1,0,0,1,0,0,0,1,14,120,16,83,16083,1294,453,37,130,92,73,111,8,2,94,127,167,65,125,139,189,36,94,10,20,31,41,23,34,9,23,6,67,54,61,51,9,14,0,1,4
4602,Idaho,Twin Falls,Twin Falls,0,4,25115885.59,0,0,22,0,0,28,0,3,1,0,0,6,74,0,0,0,1,0,13,99,0,16,6,2,271,16,83,16083,1831,642,93,209,70,55,100,80,35,161,260,179,42,178,219,245,94,161,30,31,50,22,45,48,45,22,49,55,58,99,57,10,8,13,1,4
4603,Idaho,Twin Falls,Twin Falls,0,4,671074.4529,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,2,0,0,9,16,83,16083,910,337,70,110,64,47,25,11,10,85,136,94,22,93,114,130,70,85,16,16,26,11,24,25,23,11,26,29,30,52,30,5,4,7,1,4
4604,Idaho,Twin Falls,Twin Falls,0,4,1306433.459,0,0,8,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,16,83,16083,12,5,2,1,1,1,0,0,0,2,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4
4605,Idaho,Twin Falls,Twin Falls,0,4,14610215.16,0,0,4,0,0,6,434,9,4,20,0,3,0,0,0,0,8,0,1,4,0,0,4,0,497,16,83,16083,684,232,44,98,37,29,14,5,5,52,84,79,17,40,87,105,45,52,5,8,12,7,8,20,16,11,16,24,28,43,19,8,3,4,1,4
4606,Idaho,Twin Falls,Twin Falls,0,4,7303171.94,0,0,10,0,0,2,1,60,47,19,0,4,143,0,57,0,16,0,2,26,2,25,49,28,491,16,83,16083,1338,444,64,181,81,82,8,4,24,111,180,124,29,123,151,170,63,111,21,21,35,15,31,33,31,15,34,38,40,69,39,7,5,9,1,4
4607,Idaho,Twin Falls,Twin Falls,0,4,51764586.26,0,0,64,0,0,10,0,0,0,11,0,2,0,0,8,0,1,0,2,19,11,21,0,0,149,16,83,16083,741,255,43,99,53,29,22,6,3,64,103,71,17,71,88,96,43,64,12,12,20,9,18,19,18,9,20,22,23,39,22,4,3,5,1,4
4608,Idaho,Valley,Valley,0,3,942544062.3,0,0,8,5,0,27,8,1,60,0,0,0,10,0,91,2,11,0,2,6,4,69,5,70,379,16,85,16085,1904,877,310,400,52,96,12,5,2,323,278,211,65,242,271,364,311,323,39,47,48,68,40,52,66,42,34,77,121,140,61,6,21,15,1,3
4609,Idaho,Valley,Valley,0,3,5277832.661,0,0,5,0,0,4,1,3,10,3,2,45,0,0,0,11,0,0,0,48,0,53,1,2,188,16,85,16085,749,345,75,128,25,50,32,7,28,129,108,82,26,95,107,143,75,128,15,18,19,27,16,21,26,17,13,30,48,55,24,2,8,6,1,3
4610,Idaho,Valley,Valley,0,3,8452605977,0,0,0,0,0,70,9,0,12,0,0,0,0,0,2,3,4,0,2,149,2,118,5,20,396,16,85,16085,1691,775,82,683,4,4,2,0,0,275,258,190,52,213,236,326,82,275,33,39,42,60,39,47,57,36,29,67,101,116,54,19,22,15,1,3
